제목,날짜,작성자,작성일,댓글
"윤석열, 대안세력 굳힐까 한계 부닥칠까",2021-03-10 03:00:00,sunoiu,2021-03-10 06:59:56,"윤석열의 배은망덕을 간과하고 있는데,,
배은망덕한 놈이 정치를 하고 대통령이 말이 되냐,,
정치 이전에 아이들 교육상에도 안좋은,,인간이 글러먹은 놈
정치를 하고 대통령을 하려면 아이들에게도 모범이 되어야,,
수사권으로 생사람 잡고,개망나니 짓거리를 하는 자리와 다르다"
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,sbh****,2021-03-29 16:16:09,남의 다리나 팎팎 긁는거시기..
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,518폭도,2021-03-29 13:24:15,"더러운 배신자
그 꾸렁네 진동하는 여물통 다물라!

자유우파 표 날아간다
선거유세장에 기웃거리면서 나오지마라
마치
좀비가 살아날려고 꿈틀꺼리는것 같다"
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,518폭도,2021-03-29 13:21:49,"배신자 유승민
악취나는 그 아,가리 다물라"
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,여울손,2021-03-29 12:35:41,방정떨지 말고 잘 도와 드려라 !!
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,donkin7,2021-03-29 12:21:56,"탄핵의 개시끼
넌 끝났어
그래도 주구언론 아직도 돈으로로 매수해
끌고 다니는 놈
벼락이나 맞아 골통 부서질 놈
죽어도 부관 참시할 놈
라도로 주소인전해
썩은 동태알 같은 놈아
아직도 너를 팔데가 있냐
대구향반들이 취면 걸려 아직도
깨어 나지안네
하와이로 명판 바꿀래"
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,소팽약선,2021-03-29 12:17:42,"안철수를 생각해 본다. 안철수의 지지층은 진보보다는 보수층쪽으로 조금 더 기울어있었는데, 민주당보다는 한나라당쪽으로 더 가까웠는데 그는 진보쪽에가서 기웃거렸다, 그것이 안철수 몰락의 이유이다."
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,sunoiu,2021-03-29 12:09:03,"유승민은 박그네 배신하고,,윤석열은 문대통령 배신,,
배은망덕끼리 잘 해봐라,,"
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,twojy,2021-03-29 12:02:47,이젠 윤총장이 화답할 때.
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,Peter Lee,2021-03-29 11:47:02,유승민 당신의 말이 맞습니다. 과연 국민의힘이 그런민심을 얼마나 흡수하느냐에 따라 윤전총장이 입당하느냐 마느냐 일것이라고 보여집니다. 국민의힘 중에 아직도 박근혜에 목매는 분이 있기 때문입니다.그런분들이 윤전총장을 받아들일수 있을까요?또한 윤석렬또한 그런정당에 할할까?
"유승민 “윤석열, 결국 국민의힘과 합칠 수밖에 없을 것”",2021-03-29 10:45:00,묵시적뇌물유네스코등록,2021-03-29 11:05:33,"유승민이 너는 대역죄인이야.
누가 너더러 촉새역할 하라든.
넌 사라져야 국민이 편안해."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,sjccss,2021-03-11 01:07:28,동아 어리바리들의 윤비어천가 경연이 가관. 대단한 구라를 풀며 보스처럼 앉아있는게 조국이 아닌 윤석열인걸 알고는 대견한듯 덕담을 쏟아내는 朴. 宋은 이에질세라 100년전 베버까지 불러내서 온갖 유식을 떨며 호들갑. 아예 플라톤이 말한 철인(哲人)이 尹이라 하는건 어떤가
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,sjccss,2021-03-11 01:01:41,적폐언론의 파렴치와 검찰의 횡포는 한통속. 선택적 보도와 선택적 정의란 끊임없는 비판엔 끄떡도 않고 국민을 개돼지로 알며 이렇게 뻔뻔할수 있는 양심마비의 형성배경은 뭔가. 朴과 宋의 아첨사 다음엔 편벽漢등의 尹의 상대에 대한 독설과 요설인가 관상이나 사주 또는 풍수인가
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,sjccss,2021-03-11 00:55:33,尹에게 소명의식이 있다면 먼저 ’안면불상‘ ’성명불상‘이라 무혐의 처리한다는 무능한 검찰과 조중동이라 쓰고 편파왜곡으로 읽는 적폐언론을 혁파하여 증명하면 될것. 특혜와 비리에 익숙한 적폐세력 악어새들의 온갖 궤변과 선동에 속아 자칫 시대정신에 역행하면 함께 망할 수밖에
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,소사벌친구,2021-03-10 17:11:55,대통령이 되는 방법에 왕도가 없다. 최선을 다라라. 국민이 함께 할 것이다.
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,정의롭고공정한국가를되찾자,2021-03-10 12:42:55,"과거 정몽주어머님께서

진도개야 진도개야 똥개와 어울리지마라라고 하셨다.

윤석렬은 정몽주어머님의 말씀을 깊이 새기고, 정동영,김한길 같은 정치꾼들

곁에도 가지마시오."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,정의롭고공정한국가를되찾자,2021-03-10 12:39:08,"윤석렬은 말실수와 행동실수를 절대 하지 마라. 과거 실패자들이 다 그러했다.
그리고 옳고 그름을 분명하게 표시하고, 대통령되면, 현정권의 모든 적폐를
뿌리뽑겠다고 대국민약속하라. 그게 국민의 바램이다.
또한 정동영,김한길같은 똥개들과 절대 가까이 하지마라."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,bt,2021-03-10 12:12:41,"윤석열이가 정동영, 김한길, 이따위 놈들과 친하다고?
윤석열 찍어줄려고 했는데 크게 실망했다!
윤석열 지지를 철회한다!"
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,ajdcjdeh,2021-03-10 11:51:29,"위조구라 투기사기가정책 도둑년놈덜....
거칠고무섭게 다뤄줘라
국민감동줄끼다..."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,rpdls,2021-03-10 11:13:03,지금 윤석열에게 박수치는 꼴이 딱 대한민국 국민 수준을 보여준다.윤석열이 박근혜 탄핵사건과 지난 국회의원 부정선거 어떻게 처리 있는지 봐라.윤석열의 이미지는 현정부와 추미애란 광녀가 만든 허상일 뿐이다.윤의 실체는 과거 채동욱 때 보여준 당시 총장 호위무사가 전부다.
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,동동11,2021-03-10 10:59:10,"쯧쯧. 놓쳤네. 오호 통재라! 윤 전 총장의 소명은 정치가 아니라, 자기가 몸담은 곳이 문제 투성이고, 개혁하라는 것이었다. 그랬다면 큰 인물이될 것을."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,하늘과땅,2021-03-10 09:53:34,"종북빨갱이 문재인과 더러운민주당이 틀림없이 부정선거 할텐데~~ 누가 나와도~~
부정선거 부터 막아야 합니다."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,동동11,2021-03-10 09:31:01,"윤 전총장은 착각이 많은데, 지지율, 내부 호응, 야쪽과 여쪽 반응에 대한 자만, 법치주의 주장, 자유민주주의를 지킨다(그런 민주주의가 어디 있나?) 등이다. 그중 검잘 개혁을 할 절호의 찬스를 발로 차고 나온것. 스스로 정치개혁을 했다면 장차 큰 인물이 될 텐데."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,uuglee,2021-03-10 09:06:10,"나라를 바로 세울 난세의 영웅, 결코 하늘은 이나라를 저버리지 않을 것이다."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,ksmoon5207,2021-03-10 08:50:43,"정치 경륜도, 정치력도, 정치 기반도 없는 독고다이가 한풀이 정치를 하려고 정치판에 들어오면, 국민이 피곤하고 망국의 지름길이다. 반기문. 황교안처럼 찻잔 속의 태풍으로 끝나 일회용 마스크 신세가 된다."
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,uuglee,2021-03-10 09:04:44,대깨문이 여기 왜 나와?
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,gas****,2021-03-10 08:22:43,난세에 영웅이 나기를 바란다 대한민국이 여기서 끝날 운명이 아니라면~!! 윤석열이든 안철수든 문재인같은 사기꾼들을 때려잡을수 있다면 두팔벌려 환영한다~!!
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,그레이스스,2021-03-10 07:41:56,벌씨 반기문의 길을 가고 있는거야..
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,미누스,2021-03-10 07:26:13,힘내라 힘내라 화이팅
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,sunoiu,2021-03-10 06:59:39,"윤석열의 배은망덕을 간과하고 있는데,,
배은망덕한 놈이 정치를 하고 대통령이 말이 되냐,,
정치 이전에 아이들 교육상에도 안좋은,,인간이 글러먹은 놈
정치를 하고 대통령을 하려면 아이들에게도 모범이 되어야,,
수사권으로 생사람 잡고,개망나니 짓거리를 하는 자리와 다르다"
[송평인 칼럼]윤석열의 정치적 소명의식,2021-03-10 03:00:00,aazzee,2021-03-10 04:25:50,윤석열에게 확실한 인물이 없는 상황에서 1년내에 내각구성이 쉽지않고 일부 국민이 걱정하는 바다. 그동안 한국의 정치상황을 본 결과 굳이 장관이 필요 없다. 공무원으로서 본분을 다한 인물이 각 부처에 틀림없이 있을테니 서열을 무시해서라도 보석을 찾으면 된다.
오세훈 “윤석열 등과 개혁우파 플랫폼” 안철수 “선거후 더 큰 2번”,2021-03-22 17:51:00,kdtejtc,2021-03-22 21:58:05,"문재인이가 입법부 사법부 행정부 그리고 LH사장도 다 먹었으니, 문재인이의 책임이다. 두말하면 혀 뽑는다."
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,동동김,2021-03-14 22:36:29,"누가 차기 정권을 잡던,금리 인상 아니한 사람들 및,부동산 가격 폭등 시킨 사람들 책임 물어 다 처벌해 주었으면 좋겠다."
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,redsnow,2021-03-14 20:10:36,될성싶은 인물에게 몰아 줍시다!
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,여행자보스,2021-03-14 20:07:41,"난 무식해서 뭐가 망가졌는지 모르겠다
망가진거 1번부터 10번까지 기호 달아서 나열해주면 참고하고싶다."
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,wjdwndehd,2021-03-14 18:20:22,"틀린말은 아니지만 윤석열에게 국민들이 기댄다는 표현은 아닌것같다.
국민은 정상적인 인간을 요구하는것일뿐 저쪽지방 년놈들이 뽑은 문대가리는 사실 사람이 안니고 문어잖아?
국민들이 문어는 삶아먹는것인데 어떻게 이런 문어를 뽑다니 뽑은것들도 문어인가?"
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,하루반병1,2021-03-14 18:57:57,미안합니당..문어가 문어를 그것도 대갈통 흑물 다빠진 문어를 뽑았어요..내가 문어를 뽑았다는게 아니고 우리옆집에 미스리가 뽑았는데 그걸 지가 못막아서 미안하다고 하는것이야요.
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,멀미,2021-03-14 18:18:03,소망을 주십시요.
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,ginus,2021-03-14 17:22:56,제3지대에서 대동단결하면 100년 집권이 가능할 것이다.
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,지구환경,2021-03-14 17:17:40,대통은 지도력 국가관 국제정세 외교력 미래관 조직력 지식 도덕성 국민위한 마음 등 종합적 상황을 고려해야 하지만 이런 점을 순간의 이닉보다 과연 모든 점을 반추해 볼 필요가 있다 정권 미워서 윤총장 한테 지지 하지만 야권의 유력후조자를 종인과 호영이 왜 방해하나 역적들
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,justice,2021-03-14 16:01:17,문정권은 실책과 부정부패에 찌들어 이낙연에서 이재명이 최대지지율을 유지하고 있었지만 이재명도 문제점이 많다. 그가 대권을잡으면 포풀리즘 정책을 구사하여 남미형 독재정치가 될 가능성이 크다. 현재 국힘은 대권후보가 없으니 그나마 윤석열이 유일한 카드다.
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,ksmoon5207,2021-03-14 15:13:10,"나 아니면 안 된다는 그릇된 생각이 박정희를 낭떠러지로 몰았다.
홍준표가 박정희를 닮아 가는 것 같다.
홍준표는 정치판을 떠나 윤석열 정치 가정교사나 하라."
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,charivari,2021-03-14 14:45:37,"우파적폐 사법처리하고 살아있는 좌파비리 사법처리가 권력의 방해로 못했으니 대통에 오르면 그 미결들을 확실하게 처리할꺼고, 정치경험부족을 역으로 삼아 능력과 인품을 갖춘 장차관들에게 힘을 싫어주는 등 보다 내각중심의 국정운영을 기대해 볼수있다."
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,팝콘88,2021-03-14 14:38:44,"차떼기 당인 국힘당이 차기 정권 잡아도 과거 행태보면 자기네들 이익만 챙기고
현 민주당도 LH등 내부가 썩어 갈아 본인 이익만 챙겨 치워야 되겠고.
에구! 밀어줄 당이 없네."
홍준표 “국민들 文 정권에 염증 커 윤석열에 기대”,2021-03-14 13:35:00,aa125488z#z,2021-03-14 13:58:44,"석열이가 철수 전략을 원용하면서 모호성을 유지하면서 인기를 올리고 있는데 본격적인 검증이 시작되면 마누라 장모 사기꾼이라는게 드러나고 병역미필이 부각되고, 고압적인 말투, 사회전반에 걸친 무식함, 사팔뜨기 촛점 안맞는 눈을 보면 정내미가 떨어지게 되어있다"
윤석열의 ‘공정’ 돋보이게 한 LH사태의 역설,2021-03-18 11:52:00,닉네임 입력,2021-03-19 11:37:55,젊은시절 시위만 하며 대정부 투쟁만히던 사람들이 언제부터 민주화운동을 했다고 주장하면서 정권의 핵심으로 자리 잡으면서 그들은 이제 정상을 가장하여 부를 축적하기에 혈안이 되고 있는것이 땅투기로 나타는 것이다. 이들에게 권력을 주니까 부패가 더 심하게 나타난다
윤석열의 ‘공정’ 돋보이게 한 LH사태의 역설,2021-03-18 11:52:00,songgaxi,2021-03-19 07:06:29,"문재인의 처음은 적의를 품은 정의,공정,평등스런 달콤한 말, 그의 끝은 정,공,평을 다버리고 불의하나 자기를 보호내지는따르는자들만 기용해 정,공,평이 없는거짓되고복수에 불타는 사회를 만들었다는것.결론은 나라를 망친 악종이라는느낌."
윤석열의 ‘공정’ 돋보이게 한 LH사태의 역설,2021-03-18 11:52:00,금광호수,2021-03-19 06:27:54,"윤석열 출마하시오, 내 표는 무조건 당신의 것이오."
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,cs99,2021-04-25 15:31:32,"저게 법무부장관?
저건 남쪽대통령 하수인..?"
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,cs99,2021-04-25 15:31:13,"살아있는 권력을 수사할 수 있는가?
있다면 검찰개혁.. 없다면 검찰장악.."
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,wnjemt,2021-04-25 07:38:02,문씨에게 철학 이라는게 있기는 있나요? 그 철학이라고 하는것은 옆에서 조종하는 무리들의 철학이겠지요 이성윤 시킬려고 발악들 하시겠죠 온 국민들이 보고 있어요 옆에서 조종 하는놈들 기다려 봐요
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,ggsd8,2021-04-24 17:11:29,중학생이어서 정치는 잘 모르지만 정치를 하시는 분들은 어느곳에 치우쳐서 한곳만 바라보고 정치를 하면 정치는 후퇴하는것으로 알고 있습니다. 검찰총장은 중립을 지키는 것은 당연한 것이라고 중학생인 저도 알고 있습니다. 보다 더 나은 우리나라를 만들어가도록노력해야할것입니다.
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,ksgonn,2021-04-24 12:06:35,범개는 어쩌다 이렇게 망가졌지?
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,baboondal,2021-04-24 11:23:27,당연한 짓을 하는건데 왜? 독재자 문재인놈이 윤석열이가 우리총장인줄 알았는데 알고 보니 국민 총장이라 온갖 犬ㅈㄹ 해서 짤랐는데....이번엔 당연히 독재자 문재인놈이 가장 사랑하는 지 똥개를 임명해야지.
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,까불,2021-04-24 09:51:06,"빨갱이매국노 문재인놈팽이세끼 꼬봉노릇하고있는 박범개 세끼놈대가리에는
이성윤놈팽이를 앉히려고 시간끌기작전하고있다는것을 어린아이도 알고있다
무슨 정치적중립이야 박가 세끼놈 김명수놈팽이세끼 이성윤세끼 3명은
문가놈 충실한 개로 헌법을 무령화하여 법치주의국가를 붕괴시켜
공산화"
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,까불,2021-04-24 05:41:16,"빨갱이매국노문재인놈팽이세끼의
꼭두각시노릇하는허수애비박범개 세끼놈김명수놈세끼이젠이성윤놈팽이를총장시켜대한민국헌법제1조1항2항을무력화하여법치주의국가를붕괴시켜공산화하여사회주의공산당국가
체제로국민을억압하고핍박하여문가
세끼반대편에있는국민은대학살시키고나라경제는파탄내국가는중국
식민지"
[사설]檢총장 인선기준은 “文 국정철학” 아닌 ‘정치적 중립성’,2021-04-24,freezer,2021-04-24 02:37:05,"인민민주주의적 발상이 아주 자연스러워진, 뇌가 망가진 무법부장관임을 자인하는 것."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,sbh****,2021-03-26 16:44:13,떨아진데는 천재이지.....안떨수
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,aa125488z#z,2021-03-26 16:30:12,"그나마 보수쪽에서 내세울수 있는 사람이 윤석열이니 종인이가 이제 또 석열이에게 붙어서 킹메이커가 되려는 심정도 이해가 된다, 하지만 석열이는 정치수사 밖에 몰라 너무 무식하고 말투가 훈시조라서 국민들이 곧 식상하게 되어있다 게다가 병역미필(사실상 기피)자라니 어쩌랴"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,국민사랑,2021-03-26 14:44:12,"김종인은 서울시장 선거 끝나고 선거결과 관계없이 당을 떠나라~!!
그것이 약속을 지키는 것이고 대한민국을 살리는 길이다
새 술은 새 부대에 담는 것~!!"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,구월산,2021-03-26 14:10:47,이제 이 늙은이 그만해도 되지 않나 지가 뭔디 대통령을 지가 만들려고 @랄을허냐고 지식이 잇어 지혜가 잇어 마스크코에 걸고 말도 이상하게 허드만 지마음에 들면 대통령되고 안들면 못되는거여 김병로의 지조는 일도 유전이 안됏나봐 80넘은 늙은이 당신 없어도 ㅇ다혀
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,koreanmrjo,2021-03-26 13:56:14,"문재인을 도와 대통령 자리에 앉힌 것을 보면... 선거를 이기는 수단은 좋을 수 있으나, 그렇다고 사람을 보는 안목이 있다고 말하기는 어려울 듯... 즉 이 분의 선택들은 오직 자신의 성취를 위한 것이었지 결코 국민을 위한 대의에서 비롯된 것은 아니었음."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,이강산,2021-03-26 13:25:23,이 시기에? 노망이 난게?
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,yuhan,2021-03-26 13:17:19,"청년
住食비 통신비 10여만원 쓸돈 많고,
일자리 없고.
재난지원금 실업급여 몇푼,
세금 미래 주인에게 빚 얻어다 주면서.
2021.4.7.보궐금권부정선거범에 강도인가?
문재인
시장 도지사 군수들 돈 마구뿌려,
아기 학생 청년에게 빚쟁이 되었구나
天罰에 처 죽일 놈들."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,yuhan,2021-03-26 13:16:26,"경찰, 더불어민주당
정의 不正, 청렴 腐敗.

1960년 3.15부정선거 최인규내무부장관 곽영주경무대총경 이정재동대문시장 깡패 처형했고,
이기붕일가 자살로 끝났지.
문재인 김경수 사형 김정숙 무기징역
드루킹댓글, 울산시장선거, 코로나4.15총선 4.7 보궐금권조작선거"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,sunoiu,2021-03-26 12:27:43,"동아게시판은 북한 노동당 게시판이냐,,
윤석열과 오세훈,이명박정권 까는 글을 올리면 글이 사라짐,,
전부 문정권 까는 글,윤석열,오세훈 찬양글만 도배,,"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,주관자,2021-03-26 12:23:28,"논리적으로 판단한다면 오세훈은 국회의원선거에도 패한 인간이 서울시장에 후보로 나와서 가능성이 있겠는가? 말이 안되는 짓이지.
그러나 서울시민들은 후보로 뽑아줬다. 그게 김종인 니놈의 업적이란 말이지?
그러니 국민의짐은 희망이 없다는 말이다.
아무리 대갈에 총맞았다지만"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,bt,2021-03-26 12:18:14,김종인이는 안철수에게 원수진 것이 있냐? 왜 이리 안철수를 못잡아 먹어서 난리냐? 이왕 안철수가 국힘당을 도와 주겠다는데 너무 그러지 마라! 나도 안철수를 그다지 좋아하지는 않지만 이번에는 야권 경선에서 안철수가 그런대로 역할을 했다. 그리고 또 오세훈이를 돕고 있다.
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,주관자,2021-03-26 12:12:17,"지지율이 50%대 20%라고 안심하지 마라.
20대 총선에서 오세훈이는 정세균을 훨씬 앞서 있었지만 낙마했다.
빨갱이당과의 대결은 투표함을 깨봐야 안다.
김종인 저 간첩놈이 또 무슨 짓을 할지는 아직도 미지수다.
똥을 된장으로 만드는 마술을 부리는 빨갱이 집단이다."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,주관자,2021-03-26 12:07:31,"국민의짐과 따불마피아당은 반드시 없애버려야 할 정당이다.
그동안의 패악질로 국민은 중공염병으로 이미 1700여명이 사망했고, 경제는 무너졌고, 3권은 이미 빨갱이들에게 넘어갔으며, 부정선거는 노골화 되었으나 김종인 저 인간 때문에 조사조차 착수하지 않았다."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,주관자,2021-03-26 12:05:10,"이준석의 신성로마제국 황제놈이 주뎅이는 잘도 놀리는구나.
저 놈이 한 마디 할 때마다 표떨어지는 소리가 우박처럼 들린다.
이 싯점에 먼 똥별이냐 미친 인간아.
벽에 똥칠하기 전에 내보내라.
저 짓꺼리 하다가 진짜 보선에서 진다.
지금은 부정선거 대책이나 짜야할 때다."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,GarryInsight,2021-03-26 12:03:23,"서울시장을 국힘이 이기더리도 도리어 독이 될 수가 있다.아께에 힘이 들어가 또 보수가 낡은 본색을 노골적으로 드러내면 중도, 진보가 반감을 다시 느끼게 된다. 그래서 아예 유석열과 안철수 같은 중도가 보다 야권의 주도권을 가져야 정권교체가 가능하다."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,gobawo,2021-03-26 12:02:03,"자신의 별의 순간을 맛보려고 철수를 혹평하며
인재에게(윤석열) 손 내미는 척 허튼짓 하는 욕심쟁이 영감탱이
그러다 기회가 주어지면 자기 권력 유지하려 또 저주를 퍼붓는 자
민주당에선 일치감치 알고 쫓아냈다
패배를 당연시 여기는 국민의 힘 의원들 승리하려면 제발 정신차렷"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,abracad,2021-03-26 11:57:59,"당신은 진퇴의 순간을 놓쳤다
더이상 노욕의 추한 모습을 보지 않았으면 한다"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,GarryInsight,2021-03-26 11:57:49,윤석열을 꽃가마애 테워 대통령 만들아줄 세력은 없다 고 봐야 한다. 다 자기 이익이 우선이고 이용하려하지. 거기 넘어가면 반기문 꼴 날수도. 안철수가 가장 믿음직 하다. 둘 간의 상당한 신뢰도 이미 있을 것.
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,포청천,2021-03-26 11:46:38,"누구나 다 아는 사실이지만 안철수가 지금 오세훈 후보를 돕는 지금 굳이 이런 말을 해야 하나
제발 좀 조심하시길!"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,긴도깡,2021-03-26 11:40:08,맞는말이다 칠수는 줏대가없다 국가관 역사관도 투철해야하는데 부족하다 그라고 좌파벌겅이들한테 붙으면 뒤끝이 안좋다 부엉이바우게가던지 건물옥상에가든지 옛날에 조선공산당 박헌영이도 북에가서 김일성한테 숙청당햇지 칠수야 이제는 라도민국에 붙지말고 대한민국에 붙거라
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,나이트,2021-03-26 11:37:41,"영감, 이제 추하니까 그쯤 해둬. 니가 뭔데 ?
안이든 윤이든 니가 결정하는 것도 아니잖아 ?
이제 젊은 사람들끼리 헤쳐나가도록 영감은 고만 뒷방으로 물러나시게.
저들이 죽을 쑤어서 국민의 힘이 올라간 것이지 영감이 한일이 뭐가 있다고 ?"
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,시골농부,2021-03-26 11:35:23,교활한 이 영감은 오세훈 후보의 선거를 망치자고 작정한 사람같다. 오후보의 선거를 지원하고 있는 안철수씨를 오후보지원 유세에서 굳이 깍아내리고 폄하해야할 이유가뭔가. 이건 누가봐도 더블당 선거지원이다. 당장 토출시켜라. 무슨 짓으로 오세훈 망칠지 모른다
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,GarryInsight,2021-03-26 11:10:27,"이번에 김종인이 안철수를 쉽게 봤다가, 의삭 잔 3당인 당에 야권의 주도권을 뺐길까 봐서 상당히 식겁했다. 김종인이 자연히 은퇴하면 안철수가 킹 메이커 역할을 대신 할 수 있을 것. 윤석열이 우선 안철수와 손 잡고 외연을 넓혀 나갔으면 한다."
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,iksoo9066,2021-03-26 11:09:30,안철수를 한방에보낸 종인할배 대권으로가자
"김종인 “안철수, ‘별의 순간’ 놓쳤다…윤석열은 포착”",2021-03-26 10:31:00,gasan,2021-03-26 11:05:40,저 늙은이 문재인이가 심어놓은 세작으로 보인다~!! 국힘당은 결정적일때 뒷통수 맞지말고 김종인을 내쳐야 할것이다~!!
