제목,날짜,작성일,작성자,댓글
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 14:44:06,ehwn****,보수정당 국민의힘엔 김종인대표는 당분간 좀더 보수정당을 책임져야하는거 아닌지본다 문재인정부도 하반기를 얼마안남은현실인데 더구나 가장크고중요했던 서울과부산시장도 기대이상성과이뤘으니 이때구심점이 갑자기 흩트러지거나하면 누구나다알 바로 또다시 당권싸움으로 이번 서울과 부산시장의 성과도 그냥 곤두박 와장창 깨질건 누구라도 다예측되는거아니냔거다 어디 1~2번였냐? 박근혜대통때도 그난리통으로 결국탄핵까지만들어놨는데 그버릇 어디갈건지~같아서다 무엇보다 현재대표될 우두머리보수정치인이 누군가? 그래서 또외부에서찾나? 그와중에 역시나매번그대로갈려 난리통벌일건 90도아닌 100%일건데 지금보수정당으론 당분간 김종인대표로 가야한다봐진다
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 13:43:09,金****,123
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 12:38:11,ys k****,영감 잘떠났소 이제부터 국짐당 내부에서 잡음이 끊이지 않을거요
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 11:42:29,sung****,여야 모두 대통령 감이 없으니’ ‘그래서 내가 할 수 밖에 없다’로 들린다 더욱이 나는 ‘임기를 2년으로 줄이는 내각제 개헌 대통령으로는 최적화 된 대선 후보다’로 읽으면 무리가 없겠다
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 11:33:18,sung****,‘밖을 그리워 말라’ 내부를 다지라’ 김종인’이 정당 지도자로서 얼마나 무개념 정치 중개인 인지의 반증이다 지난 1 년 국민힘은 ‘동굴 속 정치 구락부’였다 자유 개방 언로가 보장됐다면 지금쯤은 대선후보가 부상 했을 것. 누가 장애물 이었는가 배제의 정치로 ‘자기 정치’에 몰두하다 떠나면서 후보 군들의 노력 부족 탓만 하니 이것 또한 내로남불이다
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 10:39:56,권****,김종인과 이해찬의 끝없는 야욕이 한국 정치와 정당을 엉망으로 만들어 놓았다 조중동 족벌 사주 포함
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 09:22:12,Easy****,뼈를 깍는 혁신? 무뇌당이 무슨 혁신을 했지? 내가 쓴다면 '국민의 힘이 가장 어려울 때 중책을 맡으셔서 여당의 오만과 광기로 패착의 구렁텅이에서 허우적 거릴 때 야권 후보 단일화를 통해 어쩌구 저쩌구...'
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 09:05:20,july****,"정말 이것들은 안되겠다...내년 대선이 국가의 향방을 가르는 중대선거인데 기본적인 조건은 국민의 짐의 쇄신이다. 송언석이 같은 놈을 비서실장으로 두고 막대기보다 못한 오세훈을 밀어제낀 김종인은 이제 그만 퇴장해라. 대다수의 양식있는 사람은 안철수,진중권,금태섭과 몇몇 젊은 인재와 함께 윤석열을 후보로 함께 가는게 유일한 답이다. 김무성,주호용등 구태는 모두 버리고 진짜만 델고 가야한다. 그걸 못하면 민주당보다 나을게 별로 없다. 백전필패다. 국가보다 대선보다 지들끼리 스크럼짜서 살려고 할게 뻔한데 걱정이다"
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 08:00:31,dant****,관리자에 의해 삭제된 댓글입니다.
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 07:33:26,jj82****,차기 당대표는 서울시장 같이 국민경선으로 쿨하게 갑시다
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 05:34:37,Hee-****,"""내 힘으로 다 이룬거야"" ""윤석렬도 별거 없어"" ""나만한 사람 없어"" 그렇게 들리네"
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 04:53:30,조****,"그렇다. 옳은 지적이다.. 야당을 풍지박산을 만들어놓고, 도망간 찌질이들을 다시 불러들이는건 절대 반대이다... 또다시 파벌싸움의 난장판이 될 뿐이다... 집권당이 가장 바라는 시나리오이다.. 한번 손절했던 인물들을 다시 당에 발을 들이지 마라.. 국민의힘은 새로운 인물, 새로운 정책으로 2030세대의 지지를 유지해 나가야 대선에 승리할수 있다... 새 술은 새부대에... 그게 정답이다..."
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 04:48:13,이****,맞는말씀 유승민 김무성 기회주의자들이 전면에 서면 당의 분란만 가져오게된다 정계 은퇴를 하는것이 답이다 홍준표는 이미안되는걸로 검증이 끝났으며 자기만생각하는 비겁자이다
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 18:55:47,국****,윤총장 잘정비해서 조속히 비상식을 상식으로 돌려놔 주세요. 그리고 반드시 대한민국을 좀먹는 쓰래기들 청소해 주세요
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 18:22:55,hoho****,"말도 안 됨, 얼마나 인물이 없음 이런 자가... 슬프다. 울나라 현실이."
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 12:30:55,아르****,관리자에 의해 삭제된 댓글입니다.
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 11:09:21,eg65****,윤총장님을 대통령으로 무너진 대한민국 를 다시 세우자.
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 10:32:01,scko****,충청도도 이제 대통령 한번 내보자는 심리인가? 사람아닌 법에 충성 한다는 사람이 대통령 되면 그야 말로 적폐청산 제대로 하겠네. 국정농단 사법농단 권력 남용 공문서 위조 모두 찾아 처벌하면 감옥이 넘쳐날지도...
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 18:24:22,hoho****,그리고 정권 바뀌면 윤~도 감옥가고..
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 10:05:43,good****,명박이의 BBK 비디오 증거가 있음에도 국민들이 그를 지지했던 것처럼 윤석렬의 불법 그의 마누라 장모의 불법이 하늘을 찌를 듯 한데도 석렬이를 지지하는 것은 또 다시 망조의 나라로 가는 지름길이로다 돈 만 밝히고 돈 만 있으면 그것이 최고로 타인이 죽어 가는 타인이 병들러 가든 나의 뱃돼아지에 비계만 채우겠다는 심보로 석렬이를 모시고자 하는 국민들의 수준이 그 어떠한 것인지 말해 주고 있다 불법과 비리덩어리인 그 악마의 입술에 키스하고자 영혼을 팔고자 하는 자들은 앞으로 다가올 나라의 구렁텅이를 예측 못하고 있는 것이 아닐까 걱정된다 음흉한 충청도인의 표본이 석렬이다 석렬이는 청문회에서 왈 정치의 문외인이며 정치는 모른다고 떠 벌인자이다 바로 그 자가 아주 정치 모략배의 모습을 거울에 비춰주고 있는 중이다
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 11:10:34,eg65****,에라이 떨거지.문씨가 주는 밥 잘 먹고 다니시는지.그건 국민들의 혈세다.
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 09:36:56,keun****,충청도는 단결심이 없는 도이다 여기저기 김종필이 김대중과 손잡고 김대중을 대통령만든 괴물이다 이번에는 제대로 하라
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 09:33:50,?****,가소롭다!
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 09:29:22,jkry****,윤석열을 어떻게 지지하나 온갖비리의혹이 이는데 이런기사는 좀 대다수 여론을 반영하지 않아보인다 그저 언론사의 논조?
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 08:56:35,hjay****,충청 대통령 나와야 동서문제 해결된다. 해골은 세종시 인근에 빨리 묻어버리고.
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 08:54:41,duse****,제발! 누구라도 나라를 정상으로 회복시켜 준다면/ 내 삶의 영원한 영웅입니다/
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 08:24:15,mi****,"이러다간 윤석열 마저도 지역주의를 등에 업게 되나? 본인이 원하든 원치 않든... 우리나라 언제까지 이럴까? 서로 다른 인종이 섞여사는 것도 아닌데... 연고지에 기반한 집단이기주의가 아무렇지도 않게 표출된다. 자성은 커녕, 부끄러움도 모른다. 지역주의와 관련해서는 호남이 피해 집단이다. 다만 지역주의에 대해 지역주의로 대응하면 끝없는 갈등만 이어지니..."
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 07:57:26,lee2****,이제 충청의 대통령이 호수의남쪽은 절대로 경상도도 많이 했고...
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 07:47:28,song****,관리자에 의해 삭제된 댓글입니다.
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 07:26:12,jame****,지금은 다 부질없다.. 석열이 정치판에 오고부터가 진짜야
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 07:21:47,윤****,이재명이의 표풀리즘선동만 정책적으로 잘막아내면 국민들의 별이되는순간이 올것이다
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 06:58:39,kbjh****,북한공산당. 민주당 없는 곳에 살고 싶다
"윤석열, 대선주자 지지율 34%…충청권선 3배 뛰었다 [리얼미터]",2021-03-30 00:02:00,2021-03-30 18:25:38,hoho****,이민가세요.
"사면 공론화 거론했던 김부겸 ""말못해""···그뒤엔 이낙연 효과?",2021-04-19 18:18:00,2021-04-19 23:56:15,Kyu ****,사면하지마라 문재인이 감옥에서 5년이상보내는 꼴 꼭보아야 하겠다
"사면 공론화 거론했던 김부겸 ""말못해""···그뒤엔 이낙연 효과?",2021-04-19 18:18:00,2021-04-19 19:05:40,오****,관리자에 의해 삭제된 댓글입니다.
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-15 12:36:18,이****,%로따져보면 이재명이 더높음 ㅋ
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-15 12:35:02,이****,기존정치인들도 윤총장님만큼만해도 나라가 번영할거다~~~ 차기 대통은 윤석열만한 인물 없는거같다!!
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 17:10:05,김****,국민들한테는지지율1위이고문빠순이들한테는비호감1위이고추한년은비호감2위려나
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 13:44:20,최****,윤석열 비호감도 1위 이유는 간단합니다. 저짝은 미워할 사람이 하도 넘쳐나니 비호감도가 분산되는거죠
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 10:30:49,tmch****,윤석열비호감 22.8% !이거 전혀 문제 안된다.얘들은 대깨문이거든!호감이든 비호감이든 윤석열을 절대 안찍을 사람들이니 무슨 상관이랴 !
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 10:24:00,lnig****,문재인도 포함시켰으면 압도적 압승인데. 비선호도 조사는
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 09:29:08,inma****,앞으로는 대통령 선거할 때 비호감인 사람에게 투표해서 꼴지 나온 사람을 당선 시키면 되겠네?? 바보도 아니고 무슨 여론 조작질이냐?
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 07:39:23,song****,관리자에 의해 삭제된 댓글입니다.
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 07:01:47,jkry****,검찰조직 이기주의자일뿐 대선후보로는 영 아님
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 06:08:17,HP30****,오동추야 니는 암만 해도 윤 뒤로 따라가야 것다. 우짜 것노? 실력이 안되는데.
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 05:24:29,jhyy****,드리댈걸 드리대라. 여기서 추마녀가 왜나와.
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 04:32:23,siki****,리얼구라 또 구랴푸네. 내가 보기엔 윤석열 싫다고 한 것들이 홍어들과 대깨문들이라니 윤석열이 되겠네.
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 02:41:31,Paul****,추를 치워라. 어디다 비교해?
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-15 03:15:10,이****,추악하고 인성안돼 처먹고 비열하고 싸가지없는 추녀 언급자체가 문재야
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 07:40:43,song****,관리자에 의해 삭제된 댓글입니다.
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 02:34:03,Chan****,"윤석열전검찰총장은 과연 대통령감인가? 이제 이 논의가 시작되어야 할 시점이다. 재인이를 보고 민주화의 사탕발림의 껍데기라 감히 말하는 나로서는 외연적 감상만으로 말하는 우가 있을수 있음을 전언한다만, 그래도 한번쯤 누구나 생각하는 얘기거리가 아닐수 없다. 일관된 나의 생각은 썰대출신들에게는 엄청나고 큰 단점이 하나 있기때문에 검찰총장이 공무원으로서 그에게 부여된 가장 높은 자리가 아니겠나하는 조심스런 견해를 피력한다. 물론 국회의원이나 장관등은 충분하고도 넘치는 인물임에는 틀림없다."
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 02:44:47,Chan****,"골뜨그->꼴뜨기...흐...맛잇는->맛있는...흐...세금배먹는->세금 빼먹는, 재인이같은 거시기가 민주화 사탕발림으로 통할 수 있었던데는 이넘들의 공도 크다. 여기저기 나쁜넘들만 잘먹고잘사는 나라가 됐으니 모두 나쁜넘이 안되면 거지되는 세상됐어..."
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 02:42:34,Chan****,하하하.. 아무리 엉터리 여론조사라도 그렇지. 추미애가 2위야? 한양대거시기들이 조작한거얌? 음... 차설하고 요즘 조끔의 기회가 보이니 여기저기 잡동사니들이 꼴뜨그처럼 튄다. 그런데 대부분이 썰대야... 울나라 좋고 맛잇는 자리는 다 썰대넘들이 독식하고 그 자리에서 온갖 맛잇는거 혼자 먹을려고 세금배먹는 방법 엄청나게 만들어 놨다. 그게 미쿡하고 다른점이라고나 할까? 울나라 교육제도가 낳은 비극이지...
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 02:17:14,cabl****,"왜찌라시언론들은 자유민주당 정규재,혁명21당 황장수를 깔아뭉게냐. 망가진 한국되돌릴 인물은 정규재,황장수밖에 없다. 나머지 잡 것들은 기득세력 수호 생계형기회주의 정치장사꾼들이다 내각제,이원집정부제로 계속해서 나라곳간 도둑질할놈들"
"지지율 1위 윤석열, 비호감 1위도 윤석열…秋 아슬아슬 2위 [리얼미터]",2021-04-13 21:16:00,2021-04-14 01:58:35,Paul****,비호감도? 신경 뚝. 저질좌질에 불과.
