제목,날짜,작성일,작성자,댓글
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:21:00,my chang,"""부디 차기에 국가수반이 되셔서""
지금의 건강하지못한 저 무리들을 일거에 쓸어다가
쓰레기 분리자루어 담아서 버리시기를,~~~"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:15:00,공수래공수거,무슨 코메디도 아니고...ㅋㅋㅋ
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:14:00,주권자2021,"매국기레기가 아무리 띄워봐야 주권자는 안속아요
지금까지 선거전 여론조사 1위했던 후보자가 대통된적 한번도 없다
진짜 대통감을 1위라고 해야 신뢰성이 있는거지
개망나니 같은 인간을 여론조사 1위라 하면 누가 믿냐?"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:13:00,lordo****,"윤총장, 부디 시정잡배들에게 휘둘리지 마시고 옥체보전하셔서 별을 따시기 간절히 바랍니다."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:11:00,사이다,"미친거 아닐까, 하는 생각이. 푸흡~"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:11:00,sh****,추미애는 전총장님 윤석열 *이나 빨아라~
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:09:00,Hakunamatata,"윤총장님 이제는 대통령으로 가즈아~~~~~~~무너진 정의와 공정 바로세워 인간같지 않은것들 싹다 쓸어 쓰레기통에
처박아주시길 간곡히 부탁드립니다. 가즈아~~~~~~~~~~~~~~~~~~"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:55:00,바나나21개,"@Hakunamatata 공정을 얼어죽을 공정
지 식구들 감싸는기 공정이냐"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:09:00,계림,"자유민주주의란? 용어는 전씨 + 노씨, 군화 신었던 아저씨들이 쓰던 민주주의 용어인데.. 또 쓰네요. 정신 차립시다.
할배, 할매요."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 12:35:00,zzz,@계림 인민민주주의가 그렇게 좋으면 북으로 가시죠... 저는 자유민주주의가 좋으네요
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:09:00,공공,"석열이가 정말 여론조사 1위라면 딱 두가지 원인이다. 한가지는 잘못된 여론조사, 나머지 한가지는 우리나라 국민의식준이 저질이라는 것이다. 정부에 반기들면 무조건 영웅이 되는것인가? 일국의 대통령이 하는일이 단순한줄 아는 무지렁이들이 많다는 반증이다."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:06:00,투율립,굿 뉴스~~~~ 계속 질주하다 조만간 구속 신세인데 뭘~~~~~^^
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:05:00,Se Woo Park,완장차고 인민재판하듯 설쳐댄 헌법파괴자 비열한 좌빨들 특히 주사파들 잠자다 오줌지리겠네.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:56:00,바나나21개,@Se Woo Park 그러다 석열이 대선주자에서 사라지믄 니도 잠자다 오줌지리것네?
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:03:00,taoman,"여론조산지
여론조작인지
기산지
찌라신지
기잔지
받아쓰기 초딩인지"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:02:00,이태영,"세상이 어찌될라고,,,가족사기단이 대한민국을 접수하네..
제2의 미얀마사태가오는건 아니지,,,"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:58:00,김순진,"자유 대한 민국이라!
업소녀출신이 영부인되고 양아치가 대통령되면 경향 희곤이랑 그 밑에 부하직원들은
잘하면 문체부 장관으로 가는것 아니야
미리미리 줄서라"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:55:00,I개그의 달인I 타잔,32퍼센트의 저 저능한 것들이 지들이 무슨짓 하는줄도 모르고 대한민국을 현재의 미얀마로 만들어버릴 ㅂㅅ들
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:55:00,whoknows,"이딴 여론조사 결과가 신뢰도가 95%? 인구의 0.0025%로? 여론조작 신뢰도 아냐? 한국 현대사에서 복마전과 다를 바 없었던 검찰의 횡포로 인한 사회적 피해 및 정의 훼손에 대해서는 자성하지 않고, 사람에 대해 충성하지 않는다는 궤변으로 개혁에 대항하여 오로지 조직보호와 유지에만 관심 있는 자를 지지하는 유권자는 무엇에 현혹된 사람들인가! 정의 사회, 공정 사회를 포기하고 추악한 기득권 세력이 판치던 명박근혜를 거슬러 민정당 시대로 회귀하지는 말인가?"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:52:00,으니,"정의의 검이냐
조자룡의 헌칼 휘두르듯 한것이냐는 언론과 정치권의 혹독한 검증을 받으면 실상이 적나라하게 드러나게 될것입니다"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:51:00,changu21,"그때그곰씨!! 정신질환을 가진사람 한번도 안봤지? 박세우씨 너도 군필 아니지? 부동시라 군 면제라더라 뭐 경험없는 사람이 더잘한다' 황당한 궤변을 댓글 다는 정신나간 인간도 있더라,"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:51:00,Harry Oh,"곳빠요
애미추가 계속 씨부리면 윤석렬이 지지율이 올라간다니깐..
지난 1년의 정확한 데이타가 이를 증명함.
애미야.
멈추지 말고 계속 씨부려데라.
이왕이면 조국이도 씨부려대라.
ㅋㅋㅋㅋㅋㅋㅋ
대깨문들 뒤집어 지는 소리 들리는구나"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:47:00,돌박사,"혀짤배기 갱생도 것들의 일시적인 냄비현상을 가지고 호들갑들을 떤다.
만약에 윤가놈이 대통령이 된다면 우리나라는 군사독재는 저리가라 할 검찰 독재의 시대를 맞이할 것이며, 악의 화신 검찰 전성시대를 볼 것이다.
그러나 윤가놈이 갱생도 것들의 지지를 끝까지 받으리라고 생각하는가?
천만의 만만의 말씀이다.
갱생도 것들의 주특기가 무엇이던가?
쪽바리 원숭이들의 DNA를 뼛속까지 이어받아 달면 삼키고 쓰면 내뱉는 개종자들이 아니더냐?
한낱 주가놈 가튼놈이 출마한다면 금새 '우리가 남이가?'로 돌변할 것이다.
또한, 공수처의 수사가 시작되면 제놈의 비리, 장모뇬의비리 그리고 마눌뇬의 불법 사실에 국민들은 등 돌릴 것이다.
괜스레 김치국물부터 처 마시는 윤가놈은 낙동강 오리알 신세가 될 것이다."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:47:00,한밝,아이고 1등 축하합니다. 혹시 1등 했다고 표창장은 안줍디까???
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:43:00,Se Woo Park,"윤석열은 본래 정치하겠다는 의도를 밝힌 적이 없었다.
문서조작 달인 조국과 아들을 탈영시킨 추녀가 윤석열을 띄워주었다.
""얘들아 고맙다.""
곧 저승사자 맞을 준비를 하거라."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:53:00,새샘거리,@Se Woo Park 완전 도른 노무자기!
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:41:00,Peter Park,"국민의 알권리를 위해 앞으로 일거수일투족 모두 취재해서 올려라. 하루에 자장면은 몇 번 먹는지, 누굴 만나는지, 생수는 뭘 사먹는지, 제 돈내고 사먹는지, 화장실은 몇 번 가는지, 마스크는 항상 쓰고 다니는지, 거리두기는 잘 지키는지 등등 사사건건 뉴스를 내 보내주쇼. 며칠이나 가는지 보고 싶구먼."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:38:00,우리들은 하나,"여론조사 내용을 잘 살펴봐라 안철수,오세훈이는 왜 빼고 조사했냐?
서울시장 후보라서? 이그래도 이건 다분히 의도가있는 여론조사다 그리고 국짐당은 어쩌냐.
부고봐라 이작자의 실체를 본격적으로 파헤쳐지면 어떤지 어쨋든 Jullie와 장모 자금 좀 많이
준비해야겠다 결국은 다 털어먹고 말테지만."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:36:00,고집불통,지금부터 패거리들이 저지를지 모를 친위 쿠테타를 막기 위해 감시 레이더를 총동원할 필요가 있음.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:35:00,Se Woo Park,"문재인 바라던 대로 전직 대통령을 감빵에 쳐 낳었던 것과 동일한 잣대로
핵간첩과 위안부 피 빨아먹은 여자, 문서조작 달인, 아들 탈영시킨 자, 대법원장, 박지원, 이인영, 등 쳐넣어라."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:31:00,Hakunamatata,이게 민심이고 이게 나라다. 윤석열 대통 갑니다. 무너진 상식과 정의 공정 바로 세워 주십시오. 화이팅!!!!!!
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 12:00:00,바나나21개,@Hakunamatata 민심은 국민의 암 지지자들만 민심이지?????
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:28:00,광야,리얼미터에 의뢰한 결과네요~ 교묘하게 리얼미터를 숨기고 중앙선거여론조사심의위원회와 한국사회여론연구소라는 어용단체 이름을 내세웠네요~ 이렇게 보수기득권은 국민 속이기기에 여념이 없습니다
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:26:00,허허참,망나니 윤석열 1등이라면 이나라는 얼마나 많이 잘못 하였으면. 엘.에.취 문제도 그렇고. 이 .정부도 생각이 있다면 바른길 선택 바람니다
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:22:00,구만리,언론이 엄청 뻘아주는데.너무 현실과 동떨어진 조사같은데..그럼 대통령 나와보든가..
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:21:00,사우7,장모 마누라 측근비리 수사하면 끝~
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:30:00,나스카,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:30:00,나스카,"@삭제된 댓글입니다 새는 좌우의 양날개로 날지... 그래서 너님의 말은 반은 동의

하지만, 그 날개가 건강해야지 않겠냐?
썩을대로 썩어 악취가 나는데도 그걸 언론에서 포장해서 빨아주는
그런 없는것만도 못한 놈이 야권의 대표라고 나온다는 것에
정말 장차 미래를 생각한다면 걱정스러운일이 아닐수 없다...

이 장면은
정말 야권에 그리 인물이 없나? 라며 여권에서조차 걱정해야할 사안이다..."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:20:00,자비로,이나라 수준이 아직은..... 정치검찰 좋다? 검찰개혁은 뭐냐?
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:12:00,우그리,우리 국민이 저들이 생각하고 있는 개돼지가 아님을 말해주는 조사결과다. 사악한 집단이 누구인지를 잘 알고 있다는 것이다.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:11:00,Jay Shim,"경향 신났다.
얼마전엔
나경X이 선거 운동 열나게 해주더니
나X 날라가자
이젠 원래자리
검찰 기관지로 돌아 왔구나.
잘해봐라."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:10:00,-,"흠....저런 정도면 다음 대선에는 나도 한번 나가 볼까나.....

개나 소나 대선 후보구만."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:31:00,나스카,"@- ㅎㅎㅎ
개나 소나 대선 후보로 나올수 있는건,
조중동의 개돼지가 있는한 가능한 일이지요..."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:08:00,-,"참 이상한 나라의 얼빠진 국민들. 식민지배를 하며 조상들을 학살하고 착취했던 나라를 추앙하고 이스라엘
국기와 욱일기를 흔들며 자국 국가 원수를 모독하고 일본에게 머리를 조아리는 토착왜구들을 국회로 보내는 개돼지들이 넘쳐나는,,,,신박한 국민들. 그런 세력들과 야합하여 짖어대는 왜구의 애완견들이 지지를 보내는 자를 대선후보라고 밑구//녕빨아대는 국민이 있다는 사실이 참으로 신박하다. ㅋㅋ

언제쯤이나 저런 얼빠진 것들을 살 처분 하는 날이 올까.........."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:05:00,곰퓨러,에궁...뭉재앙이 오줌 질질 싸겄는디...
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:36:00,나스카,"@곰퓨러 아는 만큼 보이는법인데,
기저귀도 안뗀 놈이로구나
오줌 질질 싸는거나 걱정하고...

안다해도
조중동의 개돼지가 뭘 알겠냐 마는...."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:56:00,Harry Oh,@나스카 518 폭도들의 생각...
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 12:03:00,바나나21개,@Harry Oh 폭도가 아이고 선량한 시민들이고 전두환의 미얀마같은 쿠데타 다 자슥아
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:05:00,초심으로,"자신들 잘 못으로 보궐선거가 치뤄지면 후보 안 낸다고 하더니 당론 싸아악 빠꾸는
기름장어 이낙연 대표
원칙 , 기준, 논리 등등 모두 찾아 볼수 없는 함량미달도 안되는 사람과

자신 집안도 다스리지 못하고 형수에게 욕설을 하는 것을 보니 기본이 안된 이재명 등
좌파 집권세력들은 모두 척결되어야 하고

이제는 중도파 윤석열 전 검찰총장이 대세 입니다
확고한 국가관과 강직한 신념으로 나라를 바로 세워야 합니다
충청권 대통령으로 응원 합니다"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:37:00,나스카,"@초심으로 참 지랄도 풍년이구나...

너 같은 미숙한 무뇌충에게도 백신 접종을 해주는 나라라니...
참 좋은 세상에 살고 있는것에 감사해라..."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:05:00,뽀리님,"어차피 안된다... 윤씨는,,,"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:01:00,공공,누가 1위래? 경향신문 이것들이 어디서 가짜뉴스를~~. 어림도 없다.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:00:00,큰들,걱정마세요 얼마 안가서 훅갑니다 김건희 장모 터지면 한방입니다
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 12:04:00,바나나21개,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 12:04:00,바나나21개,"@삭제된 댓글입니다 아무 걱정도 안해도 됩니다
석열이는 후보감 자체가 안되요"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:54:00,wor****,"모녀 사기단의 벽을 넘을 수 있다면,
나도 지지하겠다 ㅋㅋ"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:50:00,그린티,"이낙연은 첨부터 바지였고

이재명은 형수쌍욕 녹취록 듣고도 지지할 수있나
최근 학폭논란으로 은퇴한 연예인들보면 재명이는 벌써 사라졌어야하는거 아닌가"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:48:00,김세롬,"슈퍼 히어로가 나타나,
한국을 좀먹는 악당들을
궤멸하기를 간절히 희망한다.

희망 사항은,
새로 등장하는 슈퍼 히어로가
권력의 맛에 심취해,
또다시 악당이 되어,
또 다른 슈퍼히어로를 기다리는 일이
없기를 하는 바람이다.

온갖 벌레들의
음해와 공작이 앞에 놓일 것이다.
히어로 답게 극복하고,
성공해서,
악들을 박멸하길
오늘 만큼은
간절히 희망한다."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:46:00,케빈남,진보이자 찐 노무현인 나를 윤석열을 지지하게 만들었다. 한심한 민주당놈덜이~.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:44:00,study****,"마누라가 구속되도 지지할까? 선택적정의 ,선택적수사가 밝혀지면 실망이 클텐데?"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:41:00,hijoker****,놀랍지도 않다. 조작의 달인들 아닌가?
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:38:00,i635****,"ㅎㅎㅎ 개거품에 환호하는 관중들.
그 거품이 사그러지면 객석은 쥐새끼 한마리 없는
적막감이 흐르겠지."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:37:00,나그네,검찰당 당수가 밖으로 나오니 수구꼴통 매국노들이 횐영하는가보다...이 여론조사의 샘플 수가 몇 명인지 모르겠으나 응답율 5-8% 수준일 것이다..기껏 100명 미만의 응답자 수를 갖고 나온 수치이기에 믿을 것이 못된다..통계의 오류이다..
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:34:00,쿠팡이,어 안뽑아
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:32:00,le79****,"윤석열이 기득권 세력의 대표가 된지 오래됐다. 축하한다.앞으로는 민주주의 법치,국민을 입에 담지 말기를 바란다.
법의 정의가 최소한의 도덕인데 잘 지키고 있나 되돌아 보기 바란다.틀리면 나에게 돌을 던저라.니 중앙지검시절
내가 많이 당했다. 조사하면 다 나온다 제식구 감싸고 봐주고 기득권 세력 고소하면 무혐의,수사도 하지않고 종결처리하더라. 이게 국민을 위한 다면 나에게 돌을 던저라."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:28:00,산타클로스,"윤석열도 잘못이 많지만, 현정권에서 윤석열보다 괜찮은 사람이 또 있을까?
정말 멀쩡한 사람이 없으니 윤석열이 추앙받는다"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 12:28:00,EURO FX,"@산타클로스 자기 마누라와 장모의 범죄는 덮어버리고 나경원의 범죄도 덮어버리고 김학의 범죄도 덮어버리고
버닝썬 범죄도 덮어버리고 오로지 조국만 죽이겠다고 달라붙었던 사람이 정의롭다? 어디 아프신가?"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:24:00,KUNA,"조사방법1 무선 ARS
100 %

그냥 웃는다."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:21:00,Jrfd2KnN0E4FT1q,"대한민국은 월급쟁이 되기보다
대통령되기가 더 쉬운 나라여?
적어도 윤떡새가 이정도면
대통령보다 월급쟁이가 한 끗발은 높을것 같은데
아니 그러한가."
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:17:00,달마,"총장시절 제식구 감싸기,선택적 수사를 하게한 장본인이 1위라~
이런 사람이 대통령 깜인가?
애들도 아니고....ㅉㅉㅉ"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 13:46:00,Harimau,"@달마 나의 모든 것을 뺏어가버린 여인아
나의 모든 것을 앗아가버린 여인아
마지막 남은 나의 웃음마저도
송두리째 앗아가버린 여인아 여인아
너를 알고부터 슬픔은 시작되었고
사랑을 하면서 이별을 기다렸지
“줄리아” 아 아 아 아 아 아
영원히 원수 같은 나의 사람아"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:45:00,그때그곰,"@달마 그럼, 형수에게 쌍욕하고 노무현대통령 추모집회에 여자에게 썸씽보낸 자가 대통령깜인가요?"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 11:32:00,Se Woo Park,"@그때그곰 좌측에 줄 서 있으면
위안부 피 빨아먹도
돼지에게usb줘도
문서조작해도
바이러스를 수입해도
탈영해도 만사 OK"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:16:00,Se Woo Park,@달마 돼지에게 usb전해준 핵간첩이 자다가 오줌 싸겠네.
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 13:06:00,-,"@Se Woo Park 입 딱 벌리고 대기 하고 있게나. 자네 아/가리에 싸겠다고 하네.
그 돼지도 같이 싸겠다고 하는데? 자네 의향은 어떤가? ㅋ"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:17:00,-,"그놈의 30 프로 뻔한 30프로 아닌가?
태극기랑 수구꼴통의 10프로 나머지 20프로는 무개념 보수 ㅋㅋㅋㅋ"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 13:03:00,블루스리,@- 그럼 너는 뇌없는 또는 1비트 뇌 문빠 구나 ㅋㅋㅋㅋㅋ
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 10:19:00,Se Woo Park,@- 좌빨 주사파들이 허문 나라를 다시 세울려면 얼마나 힘들까?
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:15:00,이준재,"총장직 사퇴해서 X
총장직 사퇴했는데 마침 LH가 터져서 O"
‘검찰총장직 던진’ 윤석열 단숨에 1위···이재명·이낙연 등 여권 후보 제쳐,2021-03-08 08:58:00,2021-03-08 09:14:00,청솔골,깜도 안되는 인간이 뭔 대권이냐? 사기꾼 처와 장모랑 쇠고랑 찰놈이
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-05 20:03:00,min,"더민주당 오늘까지만 씹으세요
건들 석렬 무직 석렬 냅둬요
애들은 건들면 지가 잘난 줄 아다니까요~~~!"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-05 16:37:00,이문식,공무원은 국민에 대한 봉사자다 그이상도 그이하도 아니다 우리 사회에 잘못된 구석들이 너무 많다 판검사 할것 없이 공무원에 봉직한 자들은 퇴직후에 급여를 받는 정치 활동이나 공사단체에 취업 해서는 입문 해선 안된다 평생을 국민 세금으로 생활 했다면 공직생활에 지득하고 경험한 모든것을 국민들을 위해서 다시 재 기부 하든지 봉사를 하면서 돌려 주는것이 마땅 하지 않을까 싶네 윤석열아가 무엇이기에 국민들을 열받게 하나 그를 영웅시 만드는 부류들은 어떤 부류 들일까 그가 잘한것이 무엇이 있기에ㅡ 박근혜 전 대통령 과 이명박 대통령 잡아 넣은것 빼고 뭐가 잘했나? 조직에 충성한것 ?이것은 조폭들이나 하는 비인간적인 행동이 아닐까?
